Ticker,Company,Sector,Revenue_2022,Revenue_2021,Revenue_2020,opcashflw_2023,opcashflw_2022,opcashflw_2021,total_assets_2023,total_assets_2022,total_assets_2021,equity_2023,equity_2022,equity_2021,liability_2023,liability_2022,liability_2021
ISV.TO,Information Services Corporation,Industrials,189895000.0,169379000.0,136723000.0,43536000.0,61212000.0,40979000.0,283454000.0,232498000.0,241377000.0,155588000.0,137705000.0,121125000.0,155588000.0,137705000.0,121125000.0
INE.TO,Innergex Renewable Energy Inc.,Utilities,870494000.0,747208000.0,613207000.0,430243000.0,265498000.0,235108000.0,8602427000.0,7396068000.0,7141598000.0,1486427000.0,1360680000.0,1070932000.0,1486427000.0,1360680000.0,1070932000.0
IPO.TO,InPlay Oil Corp.,Energy,238590000.0,113854000.0,41934000.0,122894000.0,38410000.0,8475000.0,430911000.0,406484000.0,211035000.0,273059000.0,189364000.0,45721000.0,273059000.0,189364000.0,45721000.0
IFC.TO,Intact Financial Corporation,Financial Services,21151000000.0,17577000000.0,12462000000.0,3665000000.0,3146000000.0,2352000000.0,64959000000.0,66349000000.0,35119000000.0,15685000000.0,16783000000.0,9583000000.0,15685000000.0,16783000000.0,9583000000.0
IGX.TO,IntelGenx Technologies Corp.,Healthcare,950000.0,1535000.0,1544000.0,-9516000.0,-7173000.0,-5768000.0,9190000.0,17905000.0,11118000.0,-3423000.0,3871000.0,-953000.0,-3423000.0,3871000.0,-953000.0
IPCI.TO,Intellipharmaceutics International Inc.,Healthcare,65728.0,0.0,1401517.0,-1388223.0,-2461329.0,112108.0,1432032.0,2096425.0,3387055.0,-10576735.0,-8155218.0,-6313589.0,-10576735.0,-8155218.0,-6313589.0
IFP.TO,Interfor Corporation,Basic Materials,4584045000.0,3289146000.0,2183609000.0,732357000.0,1052381000.0,526784000.0,3619800000.0,2603510000.0,1843187000.0,2027100000.0,1635973000.0,1080312000.0,2027100000.0,1635973000.0,1080312000.0
IMP.TO,Intermap Technologies Corporation,Technology,6795000.0,5799000.0,4720000.0,-1509000.0,-2493000.0,-2048000.0,6335000.0,7448000.0,7644000.0,-1419000.0,852000.0,1486000.0,-1419000.0,852000.0,1486000.0
IPCO.TO,International Petroleum Corporation,Energy,1231242000.0,741034000.0,340841000.0,601818000.0,281179000.0,77147000.0,1679617000.0,1273674000.0,1333120000.0,965331000.0,847543000.0,708453000.0,965331000.0,847543000.0,708453000.0
ITH.TO,International Tower Hill Mines Ltd.,Basic Materials,0.0,0.0,0.0,-2896958.0,-5337515.0,-3888935.0,60382590.0,63304940.0,68594328.0,60094205.0,62725059.0,68101337.0,60094205.0,62725059.0,68101337.0
IVQ.TO,Invesque Inc.,Real Estate,198035000.0,196147000.0,217387000.0,11912000.0,18974000.0,25090000.0,1097340000.0,1301011000.0,1498424000.0,231647000.0,288306000.0,293329000.0,231647000.0,288306000.0,293329000.0
IE.TO,Ivanhoe Electric Inc.,Basic Materials,8440000.0,4652000.0,4633000.0,-115734000.0,-47832000.0,-22984000.0,260486000.0,153531000.0,71721000.0,202447000.0,27814000.0,48692000.0,202447000.0,27814000.0,48692000.0
IVN.TO,Ivanhoe Mines Ltd.,Basic Materials,0.0,0.0,0.0,177086000.0,-7090000.0,-60469000.0,3969285000.0,3218206000.0,2417091000.0,2841131000.0,2376997000.0,2336483000.0,2841131000.0,2376997000.0,2336483000.0
JAG.TO,Jaguar Mining Inc.,Basic Materials,142500000.0,151467000.0,160247000.0,40765000.0,45036000.0,78665000.0,288133000.0,259875000.0,249766000.0,217021000.0,201294000.0,189700000.0,217021000.0,201294000.0,189700000.0
JWEL.TO,Jamieson Wellness Inc.,Consumer Defensive,547369000.0,451032000.0,403661000.0,50589000.0,44405000.0,40596000.0,1107263000.0,652475000.0,609341000.0,431591000.0,342021000.0,292402000.0,431591000.0,342021000.0,292402000.0
JOY.TO,Journey Energy Inc.,Energy,246951000.0,134412000.0,70907000.0,106623000.0,40930000.0,13517000.0,639195000.0,357211000.0,287673000.0,284676000.0,84276000.0,-19822000.0,284676000.0,84276000.0,-19822000.0
KBL.TO,K-Bro Linen Inc.,Industrials,276623000.0,223992000.0,196591000.0,26130000.0,31875000.0,42396000.0,325760000.0,332519000.0,323811000.0,176542000.0,186401000.0,189504000.0,176542000.0,186401000.0,189504000.0
KNT.TO,K92 Mining Inc.,Basic Materials,188186000.0,154326000.0,159125000.0,73128000.0,61216000.0,64821000.0,370715000.0,273023000.0,215515000.0,309306000.0,225136000.0,181515000.0,309306000.0,225136000.0,181515000.0
KRN.TO,Karnalyte Resources Inc.,Basic Materials,0.0,0.0,0.0,-1174000.0,-2561000.0,-1605000.0,9883000.0,8393000.0,11241000.0,7877000.0,5763000.0,7930000.0,7877000.0,5763000.0,7930000.0
KRR.TO,Karora Resources Inc.,Basic Materials,317042000.0,264186000.0,239136000.0,88224000.0,106460000.0,94398000.0,557112000.0,436333000.0,350099000.0,348643000.0,251365000.0,207204000.0,348643000.0,251365000.0,207204000.0
KLS.TO,Kelso Technologies Inc.,Industrials,10931188.0,7425707.0,11149130.0,314408.0,-1823320.0,-1561701.0,12147143.0,13728510.0,12016515.0,10781672.0,12055113.0,10960923.0,10781672.0,12055113.0,10960923.0
KEL.TO,Kelt Exploration Ltd.,Energy,613358000.0,316763000.0,207156000.0,306022000.0,159714000.0,59279000.0,1128104000.0,913497000.0,759987000.0,901424000.0,722724000.0,603684000.0,901424000.0,722724000.0,603684000.0
KEY.TO,Keyera Corp.,Energy,7060223000.0,4984906000.0,3012510000.0,925327000.0,583839000.0,688173000.0,8568188000.0,8130306000.0,7562586000.0,2818716000.0,2657634000.0,2761208000.0,2818716000.0,2657634000.0,2761208000.0
KXS.TO,Kinaxis Inc.,Technology,366889000.0,250726000.0,224189000.0,24518000.0,50138000.0,59470000.0,648273000.0,520269000.0,428410000.0,401428000.0,321218000.0,281757000.0,401428000.0,321218000.0,281757000.0
K.TO,Kinross Gold Corporation,Basic Materials,3455100000.0,2599600000.0,4213400000.0,1050100000.0,1135200000.0,1957600000.0,10396400000.0,10428100000.0,10933200000.0,5882200000.0,6649600000.0,6663000000.0,5882200000.0,6649600000.0,6663000000.0
KITS.TO,Kits Eyecare Ltd.,Consumer Cyclical,91639000.0,82403000.0,75217000.0,4677000.0,-19461000.0,4182000.0,93865000.0,90944000.0,54657000.0,53709000.0,54785000.0,-573000.0,53709000.0,54785000.0,-573000.0
KEC.TO,Kiwetinohk Energy Corp.,Energy,768450000.0,297185000.0,9758000.0,242850000.0,35820000.0,-1661000.0,932650000.0,614337000.0,172993000.0,600619000.0,397434000.0,166254000.0,600619000.0,397434000.0,166254000.0
KSI.TO,"kneat.com, inc.",Healthcare,23749201.0,15501350.0,7421917.0,2994088.0,2307553.0,-1979071.0,50405884.0,51280886.0,33801632.0,25979951.0,34186845.0,19214120.0,25979951.0,34186845.0,19214120.0
KEI.TO,Kolibri Global Energy Inc.,Energy,48376000.0,19128000.0,12251000.0,22042000.0,6303000.0,6111000.0,184082000.0,157016000.0,82184000.0,150198000.0,133088000.0,55648000.0,150198000.0,133088000.0,55648000.0
KPT.TO,KP Tissue Inc.,Consumer Defensive,0.0,0.0,0.0,0.0,0.0,0.0,81708000.0,80716000.0,71313000.0,74030000.0,75869000.0,66328000.0,74030000.0,75869000.0,66328000.0
LIF.TO,Labrador Iron Ore Royalty Corporation,Basic Materials,232322000.0,279466000.0,201929000.0,184191000.0,402422000.0,175432000.0,825765000.0,789311000.0,823222000.0,637459000.0,564060000.0,566368000.0,637459000.0,564060000.0,566368000.0
LAM.TO,Laramide Resources Ltd.,Energy,0.0,0.0,0.0,-1388226.0,-2956759.0,-1519647.0,99895961.0,96572762.0,92175650.0,87156662.0,78725135.0,76850088.0,87156662.0,78725135.0,76850088.0
LGO.TO,Largo Inc.,Basic Materials,229251000.0,198280000.0,119987000.0,3460000.0,39777000.0,-59508000.0,355750000.0,313909000.0,297806000.0,274554000.0,265697000.0,247164000.0,274554000.0,265697000.0,247164000.0
LAS-A.TO,Lassonde Industries Inc.,Consumer Defensive,2150975000.0,1892862000.0,1980925000.0,23999000.0,93732000.0,231187000.0,1604715000.0,1419595000.0,1381634000.0,937567000.0,865507000.0,795733000.0,937567000.0,865507000.0,795733000.0
LB.TO,Laurentian Bank of Canada,Financial Services,1025510000.0,1034235000.0,1002457000.0,-580178000.0,903981000.0,93661000.0,49893453000.0,50716758000.0,45077024000.0,2858820000.0,2781103000.0,2640870000.0,2858820000.0,2781103000.0,2640870000.0
LNF.TO,Leon's Furniture Limited,Consumer Cyclical,2517659000.0,2512670000.0,2220180000.0,14297000.0,313753000.0,511424000.0,2193643000.0,2453133000.0,2418589000.0,928885000.0,791193000.0,1016003000.0,928885000.0,791193000.0,1016003000.0
LGD.TO,Liberty Gold Corp.,Basic Materials,0.0,0.0,0.0,-24505562.0,-20936977.0,-14126250.0,47953737.0,53328825.0,60393683.0,42598861.0,40326932.0,52249733.0,42598861.0,40326932.0,52249733.0
LBS.TO,Life & Banc Split Corp.,Financial Services,-44282010.0,157620234.0,-13722858.0,-64412812.0,-16895650.0,18928646.0,608192715.0,606521567.0,448809833.0,247273154.0,300959213.0,174088086.0,247273154.0,300959213.0,174088086.0
LSPK.TO,LifeSpeak Inc.,Technology,47370102.0,23266666.0,10083770.0,-7611739.0,-10640076.0,446644.0,152431866.0,89739446.0,5679688.0,37174369.0,54282939.0,-4422001.0,37174369.0,54282939.0,-4422001.0
LSPD.TO,Lightspeed Commerce Inc.,Technology,730506000.0,548372000.0,221728000.0,-125284000.0,-87218000.0,-93064000.0,2668732000.0,3619980000.0,2105319000.0,2497449000.0,3399289000.0,1934283000.0,2497449000.0,3399289000.0,1934283000.0
LNR.TO,Linamar Corporation,Consumer Cyclical,7917911000.0,6536574000.0,5815573000.0,468131000.0,908764000.0,1434086000.0,8576391000.0,7390390000.0,7556690000.0,4811711000.0,4598796000.0,4353498000.0,4811711000.0,4598796000.0,4353498000.0
LEV.TO,The Lion Electric Company,Industrials,139914470.0,57710204.0,23422623.0,-119552797.0,-130968629.0,-27058100.0,710410912.0,590604320.0,127020606.0,437116773.0,368681834.0,-95625929.0,437116773.0,368681834.0,-95625929.0
LAAC.TO,Lithium Americas (Argentina) Corp.,Basic Materials,0.0,0.0,0.0,-65222000.0,-53181000.0,-30881000.0,1016548000.0,817342000.0,326723000.0,784002000.0,536315000.0,190703000.0,784002000.0,536315000.0,190703000.0
LAC.TO,Lithium Americas Corp.,Basic Materials,0.0,0.0,0.0,-51995000.0,-42937000.0,-20250000.0,27838000.0,10852000.0,,-34417000.0,-41686000.0,,-34417000.0,-41686000.0,
LIRC.TO,Lithium Royalty Corp.,Basic Materials,1683801.0,1803175.0,1123276.0,-2115989.0,779450.0,59380.0,150319433.0,101180602.0,34798463.0,140547501.0,99761709.0,34596712.0,140547501.0,99761709.0,34596712.0
L.TO,Loblaw Companies Limited,Consumer Defensive,56504000000.0,53170000000.0,52714000000.0,4755000000.0,4827000000.0,5191000000.0,38147000000.0,36614000000.0,35873000000.0,11456000000.0,11737000000.0,11119000000.0,11456000000.0,11737000000.0,11119000000.0
LN.TO,Loncor Gold Inc.,Basic Materials,0.0,0.0,0.0,-2866981.0,-1864762.0,-2071106.0,42888714.0,40325580.0,32670862.0,41191702.0,38334824.0,30878302.0,41191702.0,38334824.0,30878302.0
LPEN.TO,Loop Energy Inc.,Industrials,3328000.0,1424000.0,546000.0,-33177000.0,-20341000.0,-7676000.0,55238000.0,84093000.0,10252000.0,39510000.0,75155000.0,658000.0,39510000.0,75155000.0,658000.0
LUC.TO,Lucara Diamond Corp.,Basic Materials,212934000.0,230078000.0,125263000.0,96233000.0,83390000.0,-1526000.0,495839000.0,411955000.0,333849000.0,270061000.0,248972000.0,208193000.0,270061000.0,248972000.0,208193000.0
LUG.TO,Lundin Gold Inc.,Basic Materials,815666000.0,733329000.0,358156000.0,426145000.0,417752000.0,113644000.0,1668865000.0,1685113000.0,1505360000.0,852081000.0,814477000.0,586858000.0,852081000.0,814477000.0,586858000.0
LUN.TO,Lundin Mining Corporation,Basic Materials,3041228000.0,3328765000.0,2041506000.0,876889000.0,1484954000.0,565888000.0,8172804000.0,7636907000.0,7058477000.0,5425121000.0,4992733000.0,4496529000.0,5425121000.0,4992733000.0,4496529000.0
LABS.TO,MediPharm Labs Corp.,Healthcare,22117000.0,21711000.0,36012000.0,-16069000.0,-13213000.0,-37773000.0,65495000.0,92361000.0,118231000.0,56005000.0,83146000.0,78414000.0,56005000.0,83146000.0,78414000.0
XMF-A.TO,M Split Corp.,Financial Services,1281407.0,810408.0,-2601821.0,1766058.0,999269.0,68940.0,14513479.0,14127074.0,14439245.0,0.0,0.0,0.0,0.0,0.0,0.0
MKZ-UN.TO,Mackenzie Master Limited Partnership,Financial Services,811657.0,941827.0,919455.0,535205.0,591820.0,554449.0,787553.0,872722.0,876165.0,532967.0,601268.0,596948.0,532967.0,601268.0,596948.0
MPC-C.TO,Madison Pacific Properties Inc.,Real Estate,40467000.0,37390000.0,32791000.0,5837000.0,10886000.0,9551000.0,853352000.0,842149000.0,741339000.0,475574000.0,463113000.0,399151000.0,475574000.0,463113000.0,399151000.0
MAG.TO,MAG Silver Corp.,Basic Materials,0.0,0.0,0.0,-8718000.0,-6722000.0,-6214000.0,407829000.0,372372000.0,323082000.0,401696000.0,367521000.0,316668000.0,401696000.0,367521000.0,316668000.0
MAL.TO,Magellan Aerospace Corporation,Industrials,764580000.0,688358000.0,744414000.0,58540000.0,12526000.0,105970000.0,1010894000.0,1003818000.0,1072602000.0,731730000.0,765824000.0,785879000.0,731730000.0,765824000.0,785879000.0
MG.TO,Magna International Inc.,Consumer Cyclical,37840000000.0,36242000000.0,32647000000.0,2095000000.0,2940000000.0,3278000000.0,27789000000.0,29086000000.0,28605000000.0,11335000000.0,12225000000.0,11720000000.0,11335000000.0,12225000000.0,11720000000.0
MEQ.TO,Mainstreet Equity Corp.,Real Estate,210028000.0,180573000.0,159925000.0,70758000.0,52683000.0,35609000.0,3164992000.0,2893492000.0,2674569000.0,1319244000.0,1210750000.0,1092309000.0,1319244000.0,1210750000.0,1092309000.0
MDI.TO,Major Drilling Group International Inc.,Basic Materials,735742000.0,650415000.0,432076000.0,113186000.0,94873000.0,34448000.0,611685000.0,557080000.0,388532000.0,452577000.0,359758000.0,280163000.0,452577000.0,359758000.0,280163000.0
MND.TO,Mandalay Resources Corporation,Basic Materials,191699000.0,229396000.0,178974000.0,80042000.0,62033000.0,61656000.0,282224000.0,317843000.0,301284000.0,184154000.0,176687000.0,135779000.0,184154000.0,176687000.0,135779000.0
MFC.TO,Manulife Financial Corporation,Financial Services,15284000000.0,59841000000.0,77121000000.0,17735000000.0,23155000000.0,20048000000.0,848941000000.0,917643000000.0,880349000000.0,56379000000.0,58869000000.0,53006000000.0,56379000000.0,58869000000.0,53006000000.0
MFI.TO,Maple Leaf Foods Inc.,Consumer Defensive,4739063000.0,4521082000.0,4303722000.0,49318000.0,304791000.0,321449000.0,4439436000.0,4385806000.0,3860205000.0,1660588000.0,2035926000.0,1932464000.0,1660588000.0,2035926000.0,1932464000.0
MARI.TO,Marimaca Copper Corp.,Basic Materials,0.0,0.0,0.0,-3006000.0,-10745000.0,-5524000.0,84825000.0,92797000.0,69962000.0,84264000.0,83311000.0,57194000.0,84264000.0,83311000.0,57194000.0
MRE.TO,Martinrea International Inc.,Consumer Cyclical,4757588000.0,3783953000.0,3375286000.0,437779000.0,180032000.0,355022000.0,4143119000.0,3621351000.0,3368403000.0,1376905000.0,1169775000.0,1175724000.0,1376905000.0,1169775000.0,1175724000.0
MATR.TO,Mattr Corp.,Energy,1255289000.0,1143000000.0,1178482000.0,211103000.0,64684000.0,44439000.0,1549090000.0,1267752000.0,1525596000.0,699653000.0,642073000.0,716693000.0,699653000.0,642073000.0,716693000.0
MXG.TO,Maxim Power Corp.,Utilities,141263000.0,156014000.0,46726000.0,76413000.0,105216000.0,6964000.0,382109000.0,312437000.0,239310000.0,268654000.0,227182000.0,147910000.0,268654000.0,227182000.0,147910000.0
MKP.TO,MCAN Mortgage Corporation,Financial Services,88433000.0,96495000.0,70388000.0,28267000.0,-113571000.0,59117000.0,4078676000.0,3808070000.0,2728715000.0,489310000.0,433258000.0,346512000.0,489310000.0,433258000.0,346512000.0
MCB.TO,McCoy Global Inc.,Energy,52428000.0,32796000.0,38674000.0,2871000.0,1459000.0,8814000.0,77793000.0,55138000.0,52658000.0,51714000.0,40010000.0,35504000.0,51714000.0,40010000.0,35504000.0
MUX.TO,McEwen Mining Inc.,Basic Materials,110417000.0,136541000.0,104789000.0,-58609000.0,-20223000.0,-27873000.0,528719000.0,525341000.0,499936000.0,356274000.0,389941000.0,365328000.0,356274000.0,389941000.0,365328000.0
MDF.TO,mdf commerce inc.,Technology,128295000.0,108259000.0,84719000.0,-27131000.0,263000.0,1161000.0,331996000.0,463307000.0,276400000.0,251269000.0,318941000.0,224567000.0,251269000.0,318941000.0,224567000.0
MDP.TO,Medexus Pharmaceuticals Inc.,Healthcare,108096000.0,76701000.0,79660000.0,-1444000.0,-1180000.0,5041000.0,161329000.0,139225000.0,148513000.0,22448000.0,17792000.0,18018000.0,22448000.0,17792000.0,18018000.0
MVP.TO,MediaValet Inc.,Technology,12840710.0,9340504.0,7471903.0,-7714611.0,-7469863.0,-3382251.0,7711021.0,12743902.0,19565137.0,-6225869.0,1663961.0,10031159.0,-6225869.0,1663961.0,10031159.0
MDNA.TO,Medicenna Therapeutics Corp.,Healthcare,0.0,0.0,0.0,-12657000.0,-23584000.0,-15311000.0,36446000.0,23456000.0,42252000.0,29486000.0,20835000.0,38145000.0,29486000.0,20835000.0,38145000.0
MEG.TO,MEG Energy Corp.,Energy,6343000000.0,4397000000.0,2301000000.0,1888000000.0,690000000.0,302000000.0,7033000000.0,7593000000.0,7224000000.0,4383000000.0,3808000000.0,3506000000.0,4383000000.0,3808000000.0,3506000000.0
MGA.TO,Mega Uranium Ltd.,Energy,0.0,0.0,0.0,-644000.0,-2208000.0,-68000.0,184862000.0,117890000.0,138005000.0,174177000.0,115438000.0,136836000.0,174177000.0,115438000.0,136836000.0
MRD.TO,Melcor Developments Ltd.,Real Estate,241747000.0,315628000.0,226818000.0,18351000.0,72822000.0,53120000.0,2167050000.0,2113927000.0,2001285000.0,1178336000.0,1116469000.0,1077429000.0,1178336000.0,1116469000.0,1077429000.0
MNO.TO,Meridian Mining UK Societas,Basic Materials,0.0,0.0,241019.0,-9053823.0,-6493731.0,-2197388.0,15253295.0,16186628.0,10939003.0,11623412.0,-3715652.0,3224019.0,11623412.0,-3715652.0,3224019.0
MX.TO,Methanex Corporation,Basic Materials,4311188000.0,4414559000.0,2649963000.0,987349000.0,994369000.0,461082000.0,6631480000.0,6089620000.0,5696051000.0,2429457000.0,1954731000.0,1441457000.0,2429457000.0,1954731000.0,1441457000.0
MRU.TO,Metro Inc.,Consumer Defensive,20724600000.0,18888900000.0,18283000000.0,1563500000.0,1461400000.0,1583300000.0,13865300000.0,13401300000.0,13592100000.0,6816300000.0,6618400000.0,6412800000.0,6816300000.0,6618400000.0,6412800000.0
MBX.TO,Microbix Biosystems Inc.,Healthcare,16514776.0,19076241.0,18592960.0,-1094561.0,3465199.0,2106736.0,35653024.0,33145196.0,28829034.0,24624487.0,24938655.0,18556144.0,24624487.0,24938655.0,18556144.0
MSV.TO,Minco Silver Corporation,Basic Materials,0.0,0.0,0.0,-2717981.0,-2288307.0,-2116732.0,52485490.0,48790394.0,47149659.0,48174794.0,45182481.0,45765275.0,48174794.0,45182481.0,45765275.0
MOGO.TO,Mogo Inc.,Technology,68949000.0,57519000.0,44245000.0,-27009000.0,-31090000.0,43805000.0,221494000.0,393867000.0,104468000.0,110886000.0,269777000.0,5236000.0,110886000.0,269777000.0,5236000.0
TPX-B.TO,Molson Coors Canada Inc.,Consumer Defensive,10701000000.0,10279700000.0,9654000000.0,1502000000.0,1573500000.0,1695700000.0,25868300000.0,27619000000.0,27331100000.0,12915200000.0,13664100000.0,12621300000.0,12915200000.0,13664100000.0,12621300000.0
MRC.TO,Morguard Corporation,Real Estate,1120025000.0,1021910000.0,1028450000.0,252854000.0,265443000.0,211890000.0,11705252000.0,11492543000.0,11052688000.0,4385471000.0,4173747000.0,3912698000.0,4385471000.0,4173747000.0,3912698000.0
MPVD.TO,Mountain Province Diamonds Inc.,Basic Materials,388853000.0,308723000.0,226993000.0,172630000.0,112578000.0,51748000.0,898541000.0,877497000.0,595329000.0,407158000.0,350735000.0,73700000.0,407158000.0,350735000.0,73700000.0
MTY.TO,MTY Food Group Inc.,Consumer Cyclical,716522000.0,551903000.0,511117000.0,142797000.0,139299000.0,133652000.0,2325303000.0,1904594000.0,2013697000.0,724626000.0,648898000.0,582514000.0,724626000.0,648898000.0,582514000.0
MTL.TO,Mullen Group Ltd.,Industrials,1999453000.0,1477434000.0,1164331000.0,262970000.0,197967000.0,224821000.0,1996131000.0,1921996000.0,1717936000.0,973397000.0,888664000.0,896418000.0,973397000.0,888664000.0,896418000.0
MIC-PA.TO,Sagen MI Canada Inc.,Financial Services,1065172000.0,973804000.0,867300000.0,686735000.0,611299000.0,914750000.0,6905837000.0,6597518000.0,7092501000.0,2833323000.0,2648341000.0,3175970000.0,2833323000.0,2648341000.0,3175970000.0
NANO.TO,Nano One Materials Corp.,Basic Materials,0.0,0.0,0.0,-9360886.0,-7019243.0,-2923175.0,56076360.0,55357897.0,30959027.0,53449369.0,53754971.0,28898336.0,53449369.0,53754971.0,28898336.0
NBLY.TO,Neighbourly Pharmacy Inc.,Healthcare,749149000.0,427509000.0,306494000.0,49748000.0,11050000.0,36976000.0,1102001000.0,569265000.0,440619000.0,615488000.0,348622000.0,-158798000.0,615488000.0,348622000.0,-158798000.0
NEO.TO,Neo Performance Materials Inc.,Basic Materials,640298000.0,539251000.0,346692000.0,3696000.0,-2162000.0,10287000.0,676460000.0,594082000.0,486542000.0,477643000.0,430516000.0,363485000.0,477643000.0,430516000.0,363485000.0
NCU.TO,Nevada Copper Corp.,Basic Materials,9086000.0,11140000.0,0.0,-45807000.0,-36576000.0,-5648000.0,647769000.0,914623000.0,762848000.0,193134000.0,514555000.0,365792000.0,193134000.0,514555000.0,365792000.0
NGD.TO,New Gold Inc.,Basic Materials,604400000.0,745500000.0,643400000.0,190700000.0,323700000.0,294800000.0,2243500000.0,2476800000.0,2250100000.0,959500000.0,955900000.0,789300000.0,959500000.0,955900000.0,789300000.0
NUAG.TO,New Pacific Metals Corp.,Basic Materials,0.0,0.0,0.0,-5513975.0,-4563997.0,-4602952.0,118307541.0,124078255.0,126819124.0,115970886.0,120208955.0,125724557.0,115970886.0,120208955.0,125724557.0
NGT.TO,Newmont Corporation,Basic Materials,11915000000.0,12222000000.0,11497000000.0,3220000000.0,4279000000.0,4882000000.0,38482000000.0,40564000000.0,41369000000.0,19533000000.0,21861000000.0,23879000000.0,19533000000.0,21861000000.0,23879000000.0
NXE.TO,NexGen Energy Ltd.,Energy,0.0,0.0,0.0,-20176000.0,-16788000.0,-10628000.0,554560000.0,546563000.0,357392000.0,455417000.0,461348000.0,119252000.0,455417000.0,461348000.0,119252000.0
NEXT.TO,NextSource Materials Inc.,Basic Materials,0.0,0.0,0.0,-1633949.0,-1359774.0,-1394109.0,29297860.0,26919591.0,273439.0,-3064360.0,-26146304.0,-910616.0,-3064360.0,-26146304.0,-910616.0
NXR-UN.TO,Nexus Industrial REIT,Real Estate,137121000.0,83559000.0,61386000.0,41530000.0,24995000.0,24349000.0,1967501000.0,1658157000.0,710499000.0,872540000.0,689484000.0,299580000.0,872540000.0,689484000.0,299580000.0
NFI.TO,NFI Group Inc.,Consumer Cyclical,2053933000.0,2343794000.0,2419175000.0,-241850000.0,115230000.0,66061000.0,2589270000.0,2599620000.0,2755915000.0,577151000.0,871772000.0,620141000.0,577151000.0,871772000.0,620141000.0
NCP.TO,Nickel Creek Platinum Corp.,Basic Materials,0.0,0.0,0.0,-1235240.0,-1441352.0,-1793040.0,34506952.0,32224943.0,29434645.0,33504839.0,31139083.0,28458164.0,33504839.0,31139083.0,28458164.0
NHK.TO,Nighthawk Gold Corp.,Basic Materials,0.0,0.0,0.0,-23569084.0,-34586732.0,-12809593.0,37379518.0,32294318.0,25258621.0,28590242.0,25846336.0,19133107.0,28590242.0,25846336.0,19133107.0
NB.TO,NioCorp Developments Ltd.,Basic Materials,0.0,0.0,0.0,-17295000.0,-6150000.0,-4726000.0,20930000.0,22756000.0,24470000.0,-8867000.0,17665000.0,13213000.0,-8867000.0,17665000.0,13213000.0
NOA.TO,North American Construction Group Ltd.,Energy,769539000.0,654143000.0,498468000.0,169201000.0,165180000.0,146550000.0,979513000.0,869278000.0,839063000.0,305919000.0,278463000.0,248443000.0,305919000.0,278463000.0,248443000.0
NWC.TO,The North West Company Inc.,Consumer Defensive,2352760000.0,2248796000.0,2359239000.0,182838000.0,224135000.0,338718000.0,1336890000.0,1219273000.0,1191168000.0,647900000.0,580204000.0,505231000.0,647900000.0,580204000.0,505231000.0
NCF.TO,Northcliff Resources Ltd.,Basic Materials,0.0,0.0,0.0,-3780970.0,-727535.0,-676449.0,31030254.0,32433723.0,28342883.0,28632325.0,25863997.0,25797893.0,28632325.0,25863997.0,25797893.0
NDM.TO,Northern Dynasty Minerals Ltd.,Basic Materials,0.0,0.0,0.0,-23957000.0,-32475000.0,-57820000.0,145218000.0,159282000.0,180374000.0,142685000.0,155493000.0,172306000.0,142685000.0,155493000.0,172306000.0
NPI.TO,Northland Power Inc.,Utilities,2448815000.0,2093255000.0,2060627000.0,1832983000.0,1609295000.0,1321601000.0,14222609000.0,12871816000.0,11399470000.0,4724273000.0,2965711000.0,2002771000.0,4724273000.0,2965711000.0,2002771000.0
NOVC.TO,Nova Cannabis Inc.,Healthcare,226420000.0,134364000.0,63314000.0,-65000.0,-9978000.0,11334000.0,113151000.0,118696000.0,56836000.0,47816000.0,58766000.0,17061000.0,47816000.0,58766000.0,17061000.0
NG.TO,NovaGold Resources Inc.,Basic Materials,0.0,0.0,0.0,-7786000.0,-12371000.0,-9863000.0,133290000.0,159189000.0,198852000.0,-8223000.0,29903000.0,78282000.0,-8223000.0,29903000.0,78282000.0
NUMI.TO,Numinus Wellness Inc.,Healthcare,23180499.0,6494074.0,1513670.0,-22760068.0,-26229650.0,-15578409.0,24332027.0,52630911.0,64144223.0,14048706.0,41213736.0,60830872.0,14048706.0,41213736.0,60830872.0
NTR.TO,Nutrien Ltd.,Basic Materials,37884000000.0,27712000000.0,20908000000.0,8110000000.0,3886000000.0,3323000000.0,54586000000.0,49954000000.0,47192000000.0,25863000000.0,23699000000.0,22403000000.0,25863000000.0,23699000000.0,22403000000.0
NVEI.TO,Nuvei Corporation,Technology,843323000.0,724526000.0,376226000.0,267663000.0,266857000.0,94752000.0,3524669000.0,3455470000.0,2247769000.0,1979490000.0,2021840000.0,1457889000.0,1979490000.0,2021840000.0,1457889000.0
NVA.TO,NuVista Energy Ltd.,Energy,1745975000.0,885290000.0,424637000.0,844816000.0,338578000.0,147200000.0,2821666000.0,2391984000.0,2157830000.0,1935493000.0,1435817000.0,1156894000.0,1935493000.0,1435817000.0,1156894000.0
SFD.TO,NXT Energy Solutions Inc.,Energy,0.0,3134250.0,136566.0,-2934004.0,-1033173.0,-3407101.0,15575295.0,21584371.0,23484748.0,12092577.0,18158805.0,20804125.0,12092577.0,18158805.0,20804125.0
NPK.TO,Verde AgriTech Limited,Basic Materials,80271000.0,27709000.0,9167000.0,11469000.0,-1677000.0,1062000.0,97310000.0,41400000.0,28732000.0,48351000.0,26358000.0,21140000.0,48351000.0,26358000.0,21140000.0
